ID,Time,Item,Concept,Metaphor,speranza,disperazione,ottimismo,pessimismo,proj_hope,proj_despair,net_hope
ISG014,pre,4,Sea,Il mare è come il fiume perché ha l'acqua,0.1652223914861679,0.0009678616770543158,0.289145827293396,0.004839118104428053,0.5560795645841584,0.11555125078384601,0.44052831380031243
ISG014,pre,5,Plants,Le piante sono come gli umani perché nan,0.03258974477648735,0.0018748617731034756,0.012649319134652615,0.022933566942811012,0.43494887352042205,0.20848807647811002,0.22646079704231203
ISG014,post,1,Climate change,Il cambiamento climatico è come la temperatura perché cambia,0.008864497765898705,0.0014131119241937995,0.015116183087229729,0.005685906857252121,0.7682720965723007,0.40521122583335956,0.3630608707389411
ISG014,post,2,Pollution,L'inquinamento è come un cestino perché si buttano le cose,0.006870441138744354,0.010745537467300892,0.003148070303723216,0.014643825590610504,0.2724184957308012,0.6386371134638791,-0.3662186177330779
ISG014,post,3,Glaciers,I ghiacciai sono come acqua perché sono acqua raffreddata,0.00682395463809371,0.010580706410109997,0.009250096045434475,0.02849004603922367,0.5871997722066833,0.1942689754710967,0.3929307967355866
ISG014,post,4,Sea,Il mare è come la pioggia perché è acqua,0.09065494686365128,0.006133175455033779,0.13212214410305023,0.20473910868167877,0.5988230218712782,0.3851666000563917,0.21365642181488653
ISG014,post,5,Plants,Le piante sono come gli animali perché cercano l'acqua,0.09355371445417404,0.006168995052576065,0.07480382174253464,0.004442394245415926,0.5502708372066755,0.12539252694209985,0.4248783102645756
ISG015,pre,1,Climate change,Il cambiamento climatico è come distruggere la terra perché la stiamo inquinando,0.0008693673880770802,0.3953748941421509,0.0009907911298796535,0.059811487793922424,0.4655807409928067,0.8255887051234253,-0.3600079641306186
ISG015,pre,2,Pollution,L'inquinamento è come rubare perché fai un'azione brutta,0.001987774157896638,0.11133778840303421,0.0004812358529306948,0.8153795599937439,0.2521816174432241,0.6854094971522869,-0.43322787970906285
ISG015,pre,3,Glaciers,I ghiacciai sono come un ghiacciolo perché sono molto freddi,0.17974641919136047,0.01036815531551838,0.054701510816812515,0.5140343904495239,0.5989652544910585,0.5782705966642789,0.020694657826779594
ISG015,pre,4,Sea,Il mare è come un'immensa piscina salata perché sembra artificiale,0.3020307123661041,0.03853849321603775,0.5156809091567993,0.551211416721344,0.506390649523494,0.5075040316249835,-0.0011133821014894796
ISG015,pre,5,Plants,Le piante sono come una risorsa per la terra perché danno l'ossigeno agli uomini e agli esseri viventi,0.22605668008327484,0.0002309572882950306,0.029507357627153397,0.0003212502633687109,0.655635833092563,0.2000337073879438,0.4556021257046192
ISG015,post,1,Climate change,Il cambiamento climatico è come una pentola riscaldata perché quando cuoce è calda e il cc sta influenzato sull'ambiente,0.011419613845646381,0.05823862925171852,0.009831294417381287,0.2295784056186676,0.5673956784408605,0.7819472980576088,-0.2145516196167483
ISG015,post,2,Pollution,L'inquinamento è come rubare perché fai un'azione brutta,0.0019267348106950521,0.10932482033967972,0.0004812358529306948,0.8146433234214783,0.25216377972264026,0.6853206245775734,-0.4331568448549331
ISG015,post,3,Glaciers,I ghiacciai sono come dei ghiaccioli perché sono freddi,0.10757803171873093,0.003185061039403081,0.01861780323088169,0.12811551988124847,0.6159099717972923,0.3016085484832093,0.31430142331408306
ISG015,post,4,Sea,Il mare è come un disegno perché è bello come un disegno,0.0017207356868311763,0.000313810829538852,0.029507359489798546,0.0007208380266092718,0.5309694201982004,0.08951337499236361,0.44145604520583676
ISG015,post,5,Plants,Le piante sono come fabbriche perché producono ossigeno per noi,0.008985428139567375,0.002157342154532671,0.03671761974692345,0.0810093954205513,0.549307668889829,0.14999935832327493,0.399308310566554
ISG016,pre,1,Climate change,Il cambiamento climatico è come un chiacciaio perché perché è  strano,0.003907214384526014,0.004591683857142925,0.0036076169926673174,0.25050002336502075,0.5354888304623073,0.8328423053976467,-0.29735347493533937
ISG016,pre,2,Pollution,L'inquinamento è come uno schifo perché fa male al nostro corpo,0.014871001243591309,0.9960775971412659,0.008694533258676529,0.9978966116905212,0.24460252730052884,0.6640126524655576,-0.4194101251650288
ISG016,pre,3,Glaciers,I ghiacciai sono come un ghiacciolo gigante perché con tutto questo ghiaccio,0.17720939218997955,0.02373468317091465,0.10729708522558212,0.008933402597904205,0.6327160736047096,0.1895437304474859,0.4431723431572237
ISG016,pre,4,Sea,Il mare è come una grande distesa d'acqua salata inquinata perché e' sporchissimo come rifiuti tossici o plastica,0.09942648559808731,0.5798763036727905,0.3956010639667511,0.5304797291755676,0.26544196688757926,0.6469110267574758,-0.38146905986989654
ISG016,pre,5,Plants,Le piante sono come una bellezza mondiale perché con tutto quel verde è unica,0.019512547180056572,0.00017502780247014016,0.18495146930217743,0.00017400541401002556,0.558486793278445,0.10600286586291335,0.4524839274155316
ISG016,post,1,Climate change,"Il cambiamento climatico è come una discarica perché fa schifo, non è bello, da fastidio, gli animali muoiono",0.003922447096556425,0.9939613938331604,0.003033736953511834,0.997787356376648,0.35743999515110014,0.7684368389893915,-0.4109968438382914
ISG016,post,2,Pollution,"L'inquinamento è come una massa di sporcizia perché le macchine, tutto quello che buttiamo",0.009596454910933971,0.35756051540374756,0.0035380860790610313,0.03861093148589134,0.22839001782703713,0.6293089546714968,-0.4009189368444597
ISG016,post,3,Glaciers,I ghiacciai sono come dei grandi ghiaccioli che si stanno sciogliendo al sole perché con il cambiamento climatico e con lo sporco e l'inquinamento fa schifo,0.06131153926253319,0.991859495639801,0.010808001272380352,0.9975513815879822,0.32836490301087917,0.7069678314350014,-0.37860292842412224
ISG016,post,4,Sea,Il mare è come una distesa d'acqua salata che si sta rimpicciolendo perché noi lo stiamo togliendo l'acqua,0.2539072632789612,0.49047964811325073,0.2738170325756073,0.890365719795227,0.5051977159678335,0.5984762998554376,-0.09327858388760413
ISG016,post,5,Plants,Le piante sono come persone e animali che muoiono per colpa dell'inquinmento perché l'inquinamento fa schifo come tutto quello che sporca. le persone muoiono per colpa dell'inquinamento e anche gli animali e le piante,0.16083359718322754,0.9880215525627136,0.01890544779598713,0.995470404624939,0.271245994935828,0.6551571283051908,-0.3839111333693628
ISG017,pre,1,Climate change,Il cambiamento climatico è come un ventilatore perché ti toglie via il caldo,0.014350836165249348,0.0005112579674459994,0.023087242618203163,0.0006462032906711102,0.7809764352990525,0.33950680187964233,0.44146963341941015
ISG017,pre,2,Pollution,L'inquinamento è come l'acqua perché si espande tanto,0.007114527281373739,0.004289588890969753,0.0027202791534364223,0.00219551520422101,0.3683664985592256,0.5586849828784176,-0.19031848431919202
ISG017,pre,3,Glaciers,I ghiacciai sono come un ghiacciolo perché non hai abbastanza tempo per mangiarli/salvarli,0.6134246587753296,0.09430170059204102,0.034716881811618805,0.4175979793071747,0.593028706155295,0.65520575182294,-0.06217704566764504
ISG017,pre,4,Sea,Il mare è come una pozzanghera perché ha dei confini,0.17945866286754608,0.660364031791687,0.2941642701625824,0.8210799694061279,0.4671781540884194,0.6104037661554982,-0.1432256120670788
ISG017,pre,5,Plants,Le piante sono come tante cose perché le puoi mangiare ci puoi fare la carta è le puoi annusare,0.04012494906783104,0.0017580387648195028,0.11591067165136337,0.0036928525660187006,0.5902746161619743,0.12370011621738611,0.4665744999445882
ISG017,post,1,Climate change,Il cambiamento climatico è come quando il ventilatore inizia a fare aria calda perché è rotto,0.01621503010392189,0.011811990290880203,0.006320494692772627,0.027195056900382042,0.6319795602871418,0.695788213826794,-0.06380865353965226
ISG017,post,2,Pollution,L'inquinamento è come prendere una bottiglia e non metterla dentro il bidone del vetro perché è come se tu le buttassi e non ti importasse nulla,0.02740250527858734,0.07839507609605789,0.005490563344210386,0.02539546974003315,0.19191025722223093,0.5921854131522011,-0.40027515592997015
ISG017,post,3,Glaciers,I ghiacciai sono come un gelato perché si sciolgono,0.028707075864076614,0.0013019645120948553,0.09730459004640579,0.005159623920917511,0.6135980274849203,0.1965976455547153,0.41700038193020506
ISG017,post,4,Sea,Il mare è come un fiume perché è un po' inquinato perché ci butti dentro le bottiglie,0.08199629187583923,0.10999224334955215,0.251417875289917,0.3843342959880829,0.35480950561915675,0.6440062932599182,-0.28919678764076145
ISG017,post,5,Plants,Le piante sono come specie in estinzione perché se si va avanti così molte specie si estingueranno,0.005353646352887154,0.5217148661613464,0.010631945915520191,0.1619819700717926,0.39020184721723716,0.6084417993308872,-0.21823995211365
ISG018,pre,1,Climate change,Il cambiamento climatico è come un forno gigante perché la terra è grande e si sta surriscaldando,0.00415008096024394,0.35136672854423523,0.0036713576409965754,0.13454832136631012,0.6461535952997269,0.7747026700434541,-0.12854907474372712
ISG018,pre,2,Pollution,L'inquinamento è come un liquido tossico perché alcune volte si trova nei mari e è tossico per la terra,0.016450367867946625,0.11573565006256104,0.023576801642775536,0.03004336915910244,0.20890178361883155,0.60438145324516,-0.39547966962632847
ISG018,pre,3,Glaciers,I ghiacciai sono come ghiaccioli giganti perché sono grandi freddi e fatti di ghiaccio,0.3199707865715027,0.035444095730781555,0.08779820054769516,0.2148561030626297,0.633291431685862,0.27056027397590465,0.36273115770995734
ISG018,pre,4,Sea,Il mare è come una tazza piena d'acqua perché c'è l'acqua dentro,0.26137804985046387,0.010091315023601055,0.3148268163204193,0.004150081425905228,0.5622101097495202,0.12681960489654792,0.4353905048529723
ISG018,pre,5,Plants,Le piante sono come fusti minuscoli perché piccoli e sembran alberi in miniatura,0.2693256139755249,0.05037732422351837,0.5051267743110657,0.32648614048957825,0.5532877533118106,0.35092002503733777,0.2023677282744728
ISG018,post,1,Climate change,Il cambiamento climatico è come una trappola mortale per la terra perché è pericoloso per la terra,0.0013858177699148655,0.9930289387702942,0.0011030265595763922,0.5004959106445312,0.3986225075782946,0.797415046314133,-0.39879253873583836
ISG018,post,2,Pollution,L'inquinamento è come un veleno per la terra perché è pericoloso per la terra,0.002291688695549965,0.5993605852127075,0.0011717940215021372,0.025130948051810265,0.24699952623767224,0.6467508135411362,-0.39975128730346393
ISG018,post,3,Glaciers,I ghiacciai sono come dei ghiaccioli perché perchè sono di ghiaccio,0.13455186784267426,0.0038996206130832434,0.1374456137418747,0.08420990407466888,0.6175208667622184,0.20164360607107734,0.41587726069114106
ISG018,post,4,Sea,Il mare è come una pozza d'acqua gigante perché la pozza perchè non ha forma precisa e il mare anche non ce l'ha,0.2801238000392914,0.10855460911989212,0.32316645979881287,0.1625128984451294,0.4621117053452808,0.5078583354544053,-0.0457466301091245
ISG018,post,5,Plants,"Le piante sono come polmoni perché fanno l'ossigeno, ci fanno respirare come i polmoni",0.0962270051240921,0.000560383836273104,0.026989134028553963,0.0016452716663479805,0.525610077790261,0.1263814277131356,0.39922865007712544
ISG019,pre,1,Climate change,Il cambiamento climatico è come nan perché nan,0.002867158968001604,0.004206969402730465,0.004690933041274548,0.10778329521417618,0.6954137614996279,0.7399514481403133,-0.04453768664068547
ISG019,pre,2,Pollution,L'inquinamento è come fare mangiare a devi animali la plastica perché perché quando butti le cose inquini tutto la natura se ci butti troppe sporcizie muore,0.024750972166657448,0.9787533283233643,0.0020547446329146624,0.9027382731437683,0.2436766301049786,0.6467989119080169,-0.4031222818030383
ISG019,pre,3,Glaciers,I ghiacciai sono come montagna ghiacciate perché hanno le forme di una montagna,0.1938331574201584,0.011732462793588638,0.06838180124759674,0.1667432337999344,0.6249697346004124,0.2966474774927259,0.3283222571076865
ISG019,pre,4,Sea,Il mare è come un bicchiere pieno d'acqua perché se lo riempi c'è tanta acqua,0.1500755250453949,0.061031125485897064,0.4918220043182373,0.01587584801018238,0.5513574783091383,0.20149470910258688,0.3498627692065514
ISG019,pre,5,Plants,Le piante sono come rettangoli giganti perché hanno la forma di un rettangolo e' sono grandi,0.10203036665916443,0.0034834237303584814,0.1659645289182663,0.013096004724502563,0.5221692621282086,0.10232738824950502,0.41984187387870353
ISG019,post,1,Climate change,Il cambiamento climatico è come nan perché nan,0.002900857711210847,0.004231587518006563,0.004709206055849791,0.10815362632274628,0.6930639245579845,0.7412797574900569,-0.04821583293207243
ISG019,post,2,Pollution,L'inquinamento è come fregarsene dell'ambiente perché quando inquini butti le cose senza pensare all'ambiente,0.003743497421965003,0.7668396830558777,0.002540992572903633,0.27122607827186584,0.27995091796462207,0.6939468525454305,-0.41399593458080847
ISG019,post,3,Glaciers,I ghiacciai sono come una pista di pattinaggio perché sono grandi e con tanto ghiaccio,0.013875308446586132,0.0003017925482708961,0.007052710745483637,0.0006251127342693508,0.6103208483187132,0.18741919843296273,0.4229016498857505
ISG019,post,4,Sea,Il mare è come un bicchiere pieno d'acqua perché ha l'acqua dentro,0.1836576759815216,0.005384937860071659,0.30361562967300415,0.003436286235228181,0.5202446193881544,0.0929431331821714,0.42730148620598296
ISG019,post,5,Plants,Le piante sono come una montagna perché sono alte e alcune cicciottelle,0.09581376612186432,0.05948283150792122,0.21283984184265137,0.21335667371749878,0.534201168466059,0.4758005051432776,0.05840066332278143
ISG021,pre,1,Climate change,Il cambiamento climatico è come timer perché visto che passano i secondi cambia sempre,0.0023596608079969883,0.0008199320873245597,0.016657039523124695,0.0035038229543715715,0.720001528875839,0.4454942239942835,0.2745073048815555
ISG021,pre,2,Pollution,L'inquinamento è come la pentola sporca perché lo sporco è come la spazzatura e la pentola è come la natura,0.0067580873146653175,0.47317036986351013,0.011508150026202202,0.04208773002028465,0.24102932273640676,0.6342340596823489,-0.39320473694594216
ISG021,pre,3,Glaciers,I ghiacciai sono come i freezer perché sono freddi,0.015573561191558838,0.006277706008404493,0.005448067560791969,0.07382971048355103,0.5626539107589216,0.2752735730771099,0.28738033768181165
ISG021,pre,4,Sea,Il mare è come una piscina perché c'è molta acqua,0.31970521807670593,0.0008830458973534405,0.3869951069355011,0.011061472818255424,0.5586024791646533,0.10487612206132908,0.45372635710332426
ISG021,pre,5,Plants,Le piante sono come un grattacielo perché sono alte,0.23994992673397064,0.0008813242893666029,0.5099779367446899,0.004700060468167067,0.571217051650434,0.10510163971875403,0.46611541193168
ISG021,post,1,Climate change,Il cambiamento climatico è come alle marce della macchina perché cambiano sempre,0.007673307321965694,0.0033309150021523237,0.02317551150918007,0.04050276428461075,0.7497302351265036,0.6447957267819076,0.10493450834459606
ISG021,post,2,Pollution,L'inquinamento è come una maglietta sporca perché sporca la natura,0.0022518474142998457,0.060863446444272995,0.004857965279370546,0.06483088433742523,0.268977320302852,0.6644537469724151,-0.3954764266695631
ISG021,post,3,Glaciers,I ghiacciai sono come un ghiacciolo perché si scioglie,0.1575900763273239,0.01681775413453579,0.11616109311580658,0.07797279208898544,0.6595187685137254,0.32724676740846714,0.33227200110525823
ISG021,post,4,Sea,Il mare è come una bottiglietta d'acqua perché c'è molta acqua e quando togli l'acqua dalla bottiglia è come se fosse il fiume,0.2529372274875641,0.012135458178818226,0.48645350337028503,0.04963507130742073,0.559761970653068,0.21922278220554858,0.3405391884475194
ISG021,post,5,Plants,Le piante sono come una persona perché cresce,0.13403743505477905,0.000693242356646806,0.1563623696565628,0.0026939138770103455,0.5829655210598507,0.1432317472106783,0.43973377384917234
ISG023,pre,1,Climate change,Il cambiamento climatico è come un'evoluzione perché la terra sta cambiando,0.04324442148208618,0.001317291520535946,0.03554439917206764,0.007680746726691723,0.7811320371875732,0.3806137855763515,0.4005182516112217
ISG023,pre,2,Pollution,L'inquinamento è come lo sporco perché sporca il mondo,0.007665874436497688,0.061480358242988586,0.004924510605633259,0.031143831089138985,0.26768947646995045,0.6487663079483126,-0.38107683147836213
ISG023,pre,3,Glaciers,I ghiacciai sono come un ghiacciolo che è caduto perché prima restano lì per tanto tempo ma poi si sciolgono,0.23313842713832855,0.3444434404373169,0.09338820725679398,0.5078118443489075,0.4687021207071679,0.6666320978157729,-0.19792997710860505
ISG023,pre,4,Sea,Il mare è come nan perché nan,0.01954994536936283,0.022350111976265907,0.13799646496772766,0.9625852108001709,0.4802069662759798,0.5791235918432487,-0.09891662556726888
ISG023,pre,5,Plants,Le piante sono come delle cannucce perché perchè risucchiano l'acqua con le loro radici,0.05033063516020775,0.010714439675211906,0.06760822981595993,0.020924190059304237,0.5542868882513304,0.38213495234191663,0.1721519359094138
ISG023,post,1,Climate change,Il cambiamento climatico è come una serra perché scalda la terra,0.007121428847312927,0.020844316110014915,0.0071145277470350266,0.06325051933526993,0.7397426548182194,0.7284283293686972,0.011314325449522267
ISG023,post,2,Pollution,L'inquinamento è come la spazzatura gigante perché inquina in grande,0.0032730652019381523,0.9629877209663391,0.005129633937031031,0.22746935486793518,0.21641112796468348,0.6157268072281321,-0.39931567926344863
ISG023,post,3,Glaciers,I ghiacciai sono come i ghiaccioli perché dopo un po' si sciolgono,0.057971395552158356,0.004348380491137505,0.011563828215003014,0.025323061272501945,0.6042120379121809,0.23190244073712143,0.3723095971750595
ISG023,post,4,Sea,Il mare è come una pozzanghera perché è sporco di schifezze,0.009624340571463108,0.6237207651138306,0.021801985800266266,0.8001459836959839,0.2149794936897539,0.6548600872358727,-0.43988059354611886
ISG023,post,5,Plants,Le piante sono come delle cannucce perché aspirano l'acqua,0.03381212055683136,0.0010282109724357724,0.03474962338805199,0.005565723869949579,0.5253331888844286,0.16774606325516353,0.3575871256292651
ISG024,pre,1,Climate change,Il cambiamento climatico è come la natura perché è tranquilla,0.03997477889060974,0.00040844923933036625,0.6941472291946411,0.001667882315814495,0.7873096354410138,0.29932375059640554,0.4879858848446083
ISG024,pre,2,Pollution,L'inquinamento è come buttare delle cose perché non si deve fare,0.013337993994355202,0.19544047117233276,0.0013537588529288769,0.057971395552158356,0.26907120949234337,0.6941839654807681,-0.42511275598842474
ISG024,pre,3,Glaciers,I ghiacciai sono come l'acqua perché è liquida,0.11711696535348892,0.001281805569306016,0.01217062957584858,0.004672730341553688,0.566265816567197,0.1520234625740974,0.4142423539930996
ISG024,pre,4,Sea,Il mare è come una grande piscina perché ci sta tanta acqua,0.14645308256149292,0.0006878510466776788,0.24131053686141968,0.004101929254829884,0.5426263547811413,0.10897150210956758,0.4336548526715737
ISG024,pre,5,Plants,Le piante sono come la vita perché ti fa sentire più tranquilla,0.6622369289398193,0.00019832784892059863,0.6773672699928284,0.00033274132874794304,0.6542840964608623,0.15210254593217776,0.5021815505286845
ISG024,post,1,Climate change,Il cambiamento climatico è come uno oggetto perché da una informazione,0.004573864862322807,0.0019380355952307582,0.27248406410217285,0.329391747713089,0.8145960141491799,0.5505247665288809,0.264071247620299
ISG024,post,2,Pollution,L'inquinamento è come buttare cose che non anno senso perché servono,0.0036928527988493443,0.36692991852760315,0.0010880649788305163,0.4397473633289337,0.2928372351077314,0.7304059201273461,-0.43756868501961466
ISG024,post,3,Glaciers,I ghiacciai sono come l'acqua perché ci serve per vivere,0.6364660859107971,0.000509265752043575,0.01127717923372984,0.0007733057718724012,0.6958386514982529,0.23091983439281982,0.46491881710543304
ISG024,post,4,Sea,Il mare è come una natura perché e' come una grande piscina,0.04935940355062485,0.000465526944026351,0.22674083709716797,0.001396671636030078,0.5567794382047339,0.1227954847342114,0.43398395347052243
ISG024,post,5,Plants,Le piante sono come una vita perché ti danno felicità,0.9936116337776184,0.00020865716214757413,0.9980315566062927,0.00025714197545312345,0.6109596773257211,0.11922577142768777,0.49173390589803334
ISG025,pre,1,Climate change,Il cambiamento climatico è come i giorni perché cambiano sempre,0.01767835021018982,0.004690932109951973,0.08578583598136902,0.056029386818408966,0.7826051542816406,0.5784880227871283,0.20411713149451227
ISG025,pre,2,Pollution,L'inquinamento è come comportarsi male perché è una cosa brutta da fare,0.0018748618895187974,0.6328998804092407,0.0006851713405922055,0.4653874933719635,0.25470125552546363,0.7178705120372036,-0.46316925651174
ISG025,pre,3,Glaciers,I ghiacciai sono come una cosa appena uscita dal frigo perché si stanno scaldando e sciogliendo,0.06187598779797554,0.03743230551481247,0.029507357627153397,0.018546562641859055,0.6227038424658016,0.33729333237855064,0.28541051008725093
ISG025,pre,4,Sea,Il mare è come quando mi rilasso sul divano perché rilasso quando sono al mare,0.38468092679977417,0.00041165147558785975,0.7511236667633057,0.001995538594201207,0.5746694512432889,0.12125232585569679,0.45341712538759216
ISG025,pre,5,Plants,Le piante sono come animali domestici perché sono importanti,0.007891982793807983,0.0003521250910125673,0.05515776947140694,0.0013276094105094671,0.5482623031213385,0.12456523765278799,0.4236970654685505
ISG025,post,1,Climate change,Il cambiamento climatico è come l'acqua della piscina che si riscalda perché il sole riscalda la piscina,0.0728343054652214,0.004839118104428053,0.09777738898992538,0.018194368109107018,0.7212356376708653,0.4878512689409481,0.2333843687299172
ISG025,post,2,Pollution,L'inquinamento è come un animale morto perché è una cosa brutta,0.002007241826504469,0.9978215098381042,0.0006202511722221971,0.9919691681861877,0.2121271307062313,0.6509291451098161,-0.43880201440358485
ISG025,post,3,Glaciers,I ghiacciai sono come delle cascate perché in questo momento si stanno scaldando e sciogliendo,0.12754394114017487,0.2305297702550888,0.09417666494846344,0.13660839200019836,0.6641885624480548,0.34317332555447533,0.32101523689357947
ISG025,post,4,Sea,Il mare è come un'altra dimensione perché ci sono altre presenze di vita,0.14010077714920044,0.0004197671078145504,0.0815974771976471,0.0010670424671843648,0.5836351610220322,0.18044519807204562,0.40318996294998655
ISG025,post,5,Plants,Le piante sono come degli esseri viventi perché crescono come gli esseri viventi,0.2022855579853058,0.0008056567749008536,0.08514835685491562,0.0016743994783610106,0.5696563974916942,0.1415385504963506,0.42811784699534355
ISG026,pre,1,Climate change,Il cambiamento climatico è come un gelato perché si scioglie,0.019794778898358345,0.6102938652038574,0.03403615579009056,0.9434518814086914,0.5541307886029465,0.7760894317792232,-0.22195864317627667
ISG026,pre,2,Pollution,L'inquinamento è come nan perché nan,0.00719778798520565,0.00972727220505476,0.0021447651088237762,0.5924455523490906,0.23430209490930032,0.6352429715445289,-0.4009408766352286
ISG026,pre,3,Glaciers,I ghiacciai sono come un cubetto di ghiaccio perché sono ghiacciati,0.2776688039302826,0.004520818591117859,0.11992252618074417,0.07633880525827408,0.6337721481686068,0.23725514182788843,0.3965170063407184
ISG026,pre,4,Sea,Il mare è come una scuola piena di bambini perché ha tanti pesci,0.30954524874687195,0.0010142630198970437,0.2673603296279907,0.007861459627747536,0.5542363305628708,0.12173156582618659,0.4325047647366842
ISG026,pre,5,Plants,Le piante sono come un bambino perché cresce,0.7797204256057739,0.0013912341091781855,0.5349162220954895,0.010013570077717304,0.5886328212260277,0.14811945505835497,0.44051336616767267
ISG026,post,1,Climate change,Il cambiamento climatico è come nan perché nan,0.002867158968001604,0.004215159919112921,0.004600618965923786,0.10766008496284485,0.6960191622013461,0.7384961056397203,-0.04247694343837427
ISG026,post,2,Pollution,L'inquinamento è come una spazzatura piena perché c'è n'è sempre tanto,0.003422935027629137,0.9651848077774048,0.003010198939591646,0.26961395144462585,0.22664600331888224,0.6304194403461367,-0.4037734370272545
ISG026,post,3,Glaciers,I ghiacciai sono come un ghiacciolo perché si sciolgono,0.22507578134536743,0.007446195464581251,0.15052762627601624,0.08521316200494766,0.675718119527901,0.3147313030400911,0.36098681648780984
ISG026,post,4,Sea,Il mare è come una vasca piena d'acqua perché è pieno d'acqua e poi evapora,0.09966720640659332,0.10800065845251083,0.09628009796142578,0.07046359032392502,0.5009951525574472,0.37053114861350916,0.13046400394393803
ISG026,post,5,Plants,Le piante sono come i bambini perché crescono,0.22037391364574432,0.0008761798962950706,0.05746683105826378,0.002626552479341626,0.5205621449973177,0.13916861784523044,0.38139352715208724
ISG027,pre,1,Climate change,Il cambiamento climatico è come un freezer perché è freddo,0.0042233653366565704,0.011386587284505367,0.0025163611862808466,0.23581157624721527,0.6606511307468865,0.7477177863681119,-0.0870666556212254
ISG027,pre,2,Pollution,L'inquinamento è come spazzatura perché è brutto,0.0019117692718282342,0.9671940207481384,0.0011626858031377196,0.9870296716690063,0.2125152693227737,0.648522802759002,-0.4360075334362283
ISG027,pre,3,Glaciers,I ghiacciai sono come un ghiacciaio perché sono freddi,0.016753287985920906,0.007725534029304981,0.0030101987067610025,0.3655858635902405,0.5884534454204268,0.5741578916891827,0.014295553731244026
ISG027,pre,4,Sea,Il mare è come un lago perché sono belli,0.029873089864850044,0.00041326190694235265,0.4858131408691406,0.001486615277826786,0.5381547234496176,0.07884749957370682,0.4593072238759107
ISG027,pre,5,Plants,Le piante sono come un aiuto perché ci servono,0.03919513523578644,0.0004092474700883031,0.007431773003190756,0.0007824141066521406,0.6602627112311223,0.18152709340533005,0.4787356178257923
ISG027,post,1,Climate change,Il cambiamento climatico è come uno scudo perché è dappertutto,0.9046505093574524,0.004323086701333523,0.13375429809093475,0.051941562443971634,0.8061370139254885,0.5222219365139698,0.2839150774115188
ISG027,post,2,Pollution,L'inquinamento è come benzina perché è nero come lei,0.0032922360114753246,0.013969154097139835,0.00601526303216815,0.3851722478866577,0.3131037280273443,0.6511873884921064,-0.3380836604647621
ISG027,post,3,Glaciers,I ghiacciai sono come ghiaccioli perché tutti e due sono congelati,0.08540365844964981,0.004636535421013832,0.013467122800648212,0.014785407111048698,0.5770830785911591,0.18595044307044553,0.39113263552071365
ISG027,post,4,Sea,Il mare è come l'acqua perché è fatto di acqua,0.16950896382331848,0.0011424494441598654,0.0663873702287674,0.001677667605690658,0.5432805003399466,0.13065538548948613,0.41262511485046044
ISG027,post,5,Plants,Le piante sono come le persone perché servono,0.026330305263400078,0.0004068574926350266,0.012576349079608917,0.0007778464932925999,0.6046225960429914,0.1449310174446704,0.459691578598321
ISG028,pre,1,Climate change,Il cambiamento climatico è come i termosifoni perché sono caldi,0.007086987141519785,0.003960787784308195,0.004977430682629347,0.004206969402730465,0.7343142171174113,0.3609286410388928,0.3733855760785185
ISG028,pre,2,Pollution,L'inquinamento è come una medusa perché taglia e ti fa male,0.005134620238095522,0.943556010723114,0.002157342154532671,0.7419078350067139,0.21676833767848208,0.6352062756114322,-0.4184379379329501
ISG028,pre,3,Glaciers,I ghiacciai sono come gli sci perché sono divertenti,0.009072806686162949,0.00025664037093520164,0.1516549289226532,0.0007014083093963563,0.6036650544923348,0.12585637550335077,0.477808678988984
ISG028,pre,4,Sea,Il mare è come un amaca perché è rilassante,0.06847517937421799,0.0002758679329417646,0.45181021094322205,0.0007808886002749205,0.5673331727150569,0.10473608067738557,0.4625970920376713
ISG028,pre,5,Plants,Le piante sono come pesci perché sono belle da guardare,0.0645354762673378,0.0005976693937554955,0.6012716889381409,0.0025163611862808466,0.5614944630363947,0.07816561043543638,0.48332885260095837
ISG028,post,1,Climate change,"Il cambiamento climatico è come un barattolo di sottaceti con il tappo incastrato perché non si riesce a risolvere, come riusciamo ad aprire il tappo",0.006217078771442175,0.5685056447982788,0.0021239665802568197,0.43950673937797546,0.5280844336084819,0.903206569800773,-0.37512213619229107
ISG028,post,2,Pollution,L'inquinamento è come un forno perché fa riscaldare la terra come il forno fa riscaldare le cose,0.0030160662718117237,0.001356401713564992,0.00431468803435564,0.0009946649661287665,0.4407758403664752,0.6183858543779513,-0.17761001401147614
ISG028,post,3,Glaciers,I ghiacciai sono come un bicchiere d'acqua perché si sta sciogliendo e diventa acqua,0.2749350070953369,0.012383785098791122,0.014517545700073242,0.04514164477586746,0.6267692589661968,0.33070693527174977,0.29606232369444707
ISG028,post,4,Sea,Il mare è come una tomba perché ci sono tanti pesci morti a causa dell'inquinamento,0.0007422526832669973,0.9962637424468994,0.0008899653912521899,0.9636433720588684,0.20806489529621958,0.6227709062121869,-0.4147060109159673
ISG028,post,5,Plants,"Le piante sono come una mamma perché producono l'ossigeno, sono importanti",0.07185126841068268,0.00037191089359112084,0.10158944875001907,0.00075688143260777,0.5648818333119531,0.14336495497136126,0.4215168783405918
ISG029,pre,1,Climate change,Il cambiamento climatico è come il termosifone perché è caldo ma non troppo,0.02222243696451187,0.0015916259726509452,0.027663977816700935,0.008736720308661461,0.7068963153189786,0.6198682849414976,0.08702803037748097
